Date,Disease,Frequency,Average Age,StdDev Age,Subdistrict
2020-07-23,I25.1,3,57.333333333333336,0.9428090415820634,2
2020-07-24,I25.1,1,53.0,0.0,7
2020-07-27,I25.1,1,64.0,0.0,4
2020-07-28,I25.1,1,59.0,0.0,7
2020-07-30,I25.1,2,40.5,0.5,7
2020-08-01,I25.1,1,63.0,0.0,3
2020-08-02,I25.1,2,54.5,3.5,1
2020-08-03,I25.1,1,68.0,0.0,4
2020-08-06,I25.1,1,58.0,0.0,5
2020-08-07,I25.1,1,54.0,0.0,7
2020-08-09,I25.1,1,49.0,0.0,7
2020-08-10,I25.1,1,72.0,0.0,5
2020-08-11,I25.1,1,49.0,0.0,4
2020-08-12,I25.1,1,64.0,0.0,7
2020-08-13,I25.1,4,50.5,4.387482193696061,2
2020-08-14,I25.1,2,55.0,20.0,4
2020-08-16,I25.1,1,53.0,0.0,5
2020-08-19,I25.1,1,68.0,0.0,2
2020-08-24,I25.1,2,41.0,7.0,5
2020-08-25,I25.1,4,60.0,8.336666000266533,2
2020-08-26,I25.1,3,49.333333333333336,7.039570693980959,7
2020-08-28,I25.1,2,55.0,6.0,5
2020-08-31,I25.1,1,51.0,0.0,4
2020-09-01,I25.1,2,55.0,1.0,5
2020-09-02,I25.1,1,49.0,0.0,5
2020-09-03,I25.1,1,43.0,0.0,3
2020-09-08,I25.1,1,68.0,0.0,4
2020-09-11,I25.1,2,57.5,2.5,3
2020-09-12,I25.1,1,54.0,0.0,7
2020-09-15,I25.1,1,67.0,0.0,2
2020-09-16,I25.1,2,48.0,9.0,3
2020-09-21,I25.1,4,57.25,12.007809958522827,3
2020-09-22,I25.1,1,49.0,0.0,7
2020-09-24,I25.1,1,72.0,0.0,2
2020-09-25,I25.1,1,64.0,0.0,1
2020-09-27,I25.1,2,40.5,1.5,3
2020-09-28,I25.1,1,39.0,0.0,3
2020-10-01,I25.1,1,57.0,0.0,5
2020-10-06,I25.1,2,61.5,8.5,4
2020-10-07,I25.1,1,67.0,0.0,2
2020-10-08,I25.1,1,58.0,0.0,4
2020-10-11,I25.1,1,65.0,0.0,3
2020-10-12,I25.1,2,60.0,0.0,7
2020-10-15,I25.1,1,61.0,0.0,2
2020-10-19,I25.1,1,63.0,0.0,2
2020-10-20,I25.1,2,58.0,5.0,4
2020-10-22,I25.1,3,61.333333333333336,5.90668171555645,2
2020-10-23,I25.1,1,48.0,0.0,7
2020-10-26,I25.1,2,49.5,10.5,4
2020-10-27,I25.1,1,70.0,0.0,3
2020-11-05,I25.1,1,54.0,0.0,7
2020-11-12,I25.1,3,55.333333333333336,10.338708279513883,3
2020-11-13,I25.1,1,73.0,0.0,3
2020-11-17,I25.1,2,63.5,1.5,2
2020-11-18,I25.1,1,52.0,0.0,7
2020-11-19,I25.1,1,44.0,0.0,4
2020-11-24,I25.1,1,73.0,0.0,7
2020-11-25,I25.1,1,65.0,0.0,5
2020-11-26,I25.1,2,54.0,9.0,4
2020-11-27,I25.1,1,53.0,0.0,7
2020-11-28,I25.1,1,67.0,0.0,2
2020-11-30,I25.1,1,56.0,0.0,7
2020-12-01,I25.1,1,70.0,0.0,2
2020-12-10,I25.1,1,60.0,0.0,2
2020-12-12,I25.1,1,46.0,0.0,4
2020-12-13,I25.1,1,70.0,0.0,7
2020-12-14,I25.1,4,57.25,4.264680527307995,2
2020-12-15,I25.1,1,32.0,0.0,7
2020-12-16,I25.1,1,58.0,0.0,3
2020-12-18,I25.1,2,56.5,5.5,5
2020-12-20,I25.1,1,79.0,0.0,5
2020-12-21,I25.1,5,53.6,11.80847153530041,3
2020-12-22,I25.1,3,44.333333333333336,1.699673171197595,4
2020-12-24,I25.1,1,57.0,0.0,7
2021-01-02,I25.1,1,43.0,0.0,5
2021-01-04,I25.1,1,72.0,0.0,5
2021-01-05,I25.1,2,53.5,14.5,3
2021-01-06,I25.1,2,55.0,3.0,2
2021-01-08,I25.1,1,40.0,0.0,3
2021-01-10,I25.1,1,82.0,0.0,2
2021-01-11,I25.1,2,45.0,1.0,5
2021-01-12,I25.1,1,48.0,0.0,7
2021-01-14,I25.1,2,56.5,4.5,7
2021-01-18,I25.1,1,67.0,0.0,3
2021-01-19,I25.1,1,56.0,0.0,7
2021-01-20,I25.1,1,67.0,0.0,3
2021-01-25,I25.1,3,49.333333333333336,8.576453553512405,2
2021-01-26,I25.1,2,60.0,12.0,4
2021-01-28,I25.1,1,72.0,0.0,3
2021-02-01,I25.1,1,61.0,0.0,5
2021-02-02,I25.1,1,48.0,0.0,3
2021-02-03,I25.1,1,51.0,0.0,5
2021-02-06,I25.1,1,63.0,0.0,2
2021-02-07,I25.1,1,67.0,0.0,3
2021-02-11,I25.1,1,53.0,0.0,7
2021-02-13,I25.1,1,56.0,0.0,7
2021-02-16,I25.1,1,66.0,0.0,4
2021-02-19,I25.1,1,57.0,0.0,4
2021-02-21,I25.1,1,58.0,0.0,4
2021-02-24,I25.1,1,60.0,0.0,4
2021-03-03,I25.1,1,64.0,0.0,7
2021-03-05,I25.1,1,48.0,0.0,7
2021-03-17,I25.1,1,37.0,0.0,7
2021-03-18,I25.1,3,57.333333333333336,3.299831645537222,5
2021-03-19,I25.1,1,56.0,0.0,7
2021-03-22,I25.1,2,34.5,7.5,2
2021-03-23,I25.1,2,53.5,5.5,4
2021-03-24,I25.1,2,67.5,7.5,2
2021-03-25,I25.1,2,46.5,3.5,4
2021-03-29,I25.1,3,55.0,5.887840577551898,4
2021-03-30,I25.1,1,65.0,0.0,7
2021-03-31,I25.1,1,43.0,0.0,3
2021-04-01,I25.1,3,54.666666666666664,11.469767022723502,4
2021-04-05,I25.1,1,65.0,0.0,2
2021-04-06,I25.1,2,44.0,4.0,5
2021-04-07,I25.1,1,63.0,0.0,3
2021-04-08,I25.1,2,59.0,3.0,5
2021-04-09,I25.1,1,66.0,0.0,5
2021-04-11,I25.1,3,56.0,12.192894105447921,4
2021-04-12,I25.1,1,64.0,0.0,5
2021-04-13,I25.1,1,54.0,0.0,3
2021-04-15,I25.1,2,54.5,2.5,7
2021-04-16,I25.1,3,50.0,1.4142135623730951,2
2021-04-18,I25.1,1,58.0,0.0,3
2021-04-19,I25.1,1,39.0,0.0,3
2021-04-21,I25.1,1,49.0,0.0,7
2021-04-22,I25.1,1,52.0,0.0,7
2021-04-23,I25.1,1,73.0,0.0,5
2021-04-25,I25.1,1,67.0,0.0,2
2021-04-26,I25.1,1,67.0,0.0,4
2021-04-27,I25.1,2,57.0,5.0,4
2021-04-28,I25.1,1,53.0,0.0,7
2021-04-29,I25.1,2,48.0,14.0,4
2021-05-03,I25.1,2,49.0,3.0,4
2021-05-04,I25.1,1,79.0,0.0,3
2021-05-11,I25.1,2,48.5,6.5,7
2021-05-18,I25.1,2,45.5,1.5,2
2021-05-19,I25.1,1,54.0,0.0,2
2021-05-20,I25.1,3,59.0,6.97614984548545,2
2021-05-21,I25.1,1,51.0,0.0,4
2021-05-23,I25.1,1,68.0,0.0,5
2021-05-24,I25.1,1,62.0,0.0,7
2021-05-27,I25.1,3,54.0,7.874007874011811,4
2021-06-01,I25.1,1,46.0,0.0,7
2021-06-02,I25.1,1,66.0,0.0,4
2021-06-03,I25.1,1,69.0,0.0,4
2021-06-04,I25.1,1,41.0,0.0,3
2021-06-05,I25.1,1,71.0,0.0,7
2021-06-07,I25.1,1,53.0,0.0,7
2021-06-09,I25.1,2,67.0,1.0,4
2021-06-10,I25.1,2,58.5,8.5,2
2021-06-11,I25.1,2,64.5,1.5,2
2021-06-14,I25.1,1,46.0,0.0,7
2021-06-15,I25.1,4,53.75,15.31951369985353,3
2021-06-17,I25.1,3,52.0,16.30950643030009,4
2021-06-21,I25.1,2,63.0,3.0,7
2021-06-22,I25.1,1,72.0,0.0,3
2021-06-23,I25.1,1,39.0,0.0,3
2021-06-24,I25.1,1,73.0,0.0,3
2021-06-29,I25.1,1,75.0,0.0,3
2021-06-30,I25.1,1,68.0,0.0,2
2021-07-01,I25.1,1,79.0,0.0,5
2021-07-06,I25.1,1,46.0,0.0,7
2021-07-07,I25.1,1,51.0,0.0,4
2021-07-08,I25.1,1,72.0,0.0,3
2021-07-09,I25.1,1,66.0,0.0,3
2021-07-13,I25.1,2,52.5,7.5,4
2021-07-14,I25.1,2,68.0,5.0,4
2021-07-15,I25.1,2,49.5,0.5,7
2021-07-18,I25.1,1,46.0,0.0,7
2021-07-21,I25.1,1,68.0,0.0,5
2021-07-22,I25.1,1,48.0,0.0,5
2021-07-27,I25.1,1,56.0,0.0,7
2021-08-03,I25.1,1,78.0,0.0,2
2021-08-19,I25.1,1,62.0,0.0,7
2021-09-13,I25.1,1,44.0,0.0,4
2021-09-14,I25.1,1,66.0,0.0,5
2021-09-15,I25.1,2,46.0,2.0,5
2021-09-16,I25.1,3,59.0,1.632993161855452,4
2021-09-21,I25.1,2,65.0,3.0,4
2021-09-22,I25.1,1,65.0,0.0,3
2021-09-26,I25.1,1,42.0,0.0,3
2021-09-27,I25.1,2,58.0,13.0,7
2021-09-28,I25.1,2,56.0,0.0,4
2021-09-29,I25.1,2,49.0,5.0,4
2021-09-30,I25.1,5,59.2,6.177378084592201,1
2021-10-01,I25.1,1,49.0,0.0,7
2021-10-03,I25.1,2,74.0,6.0,5
2021-10-04,I25.1,3,58.0,13.9522996909709,3
2021-10-05,I25.1,1,48.0,0.0,4
2021-10-06,I25.1,1,67.0,0.0,2
2021-10-07,I25.1,4,59.25,5.0682837331783235,4
2021-10-08,I25.1,2,55.0,10.0,7
2021-10-10,I25.1,2,51.0,7.0,4
2021-10-11,I25.1,3,57.0,6.164414002968976,4
2021-10-12,I25.1,5,51.0,5.89915248150105,3
2021-10-13,I25.1,1,54.0,0.0,7
2021-10-14,I25.1,3,57.0,5.0990195135927845,4
2021-10-15,I25.1,1,48.0,0.0,7
2021-10-16,I25.1,1,48.0,0.0,7
2021-10-17,I25.1,1,38.0,0.0,7
2021-10-18,I25.1,1,34.0,0.0,7
2021-10-26,I25.1,2,68.5,1.5,3
2021-10-27,I25.1,4,63.75,4.264680527307995,5
2021-10-28,I25.1,2,49.0,2.0,1
2021-11-01,I25.1,1,49.0,0.0,7
2021-11-02,I25.1,3,59.666666666666664,10.530379332620877,5
2021-11-03,I25.1,2,53.5,6.5,7
2021-11-04,I25.1,4,47.0,9.027735042633894,3
2021-11-07,I25.1,1,55.0,0.0,7
2021-11-08,I25.1,2,65.5,2.5,3
2021-11-09,I25.1,2,58.0,10.0,4
2021-11-12,I25.1,2,60.0,2.0,4
2021-11-14,I25.1,1,64.0,0.0,4
2021-11-16,I25.1,1,47.0,0.0,7
2021-11-18,I25.1,1,48.0,0.0,5
2021-11-23,I25.1,1,48.0,0.0,7
2021-11-25,I25.1,1,75.0,0.0,4
2021-11-26,I25.1,2,68.0,5.0,2
2021-12-01,I25.1,1,49.0,0.0,5
2021-12-02,I25.1,4,51.25,11.648497757221744,3
2021-12-06,I25.1,5,60.8,4.3999999999999995,2
2021-12-07,I25.1,1,67.0,0.0,2
2021-12-08,I25.1,3,53.333333333333336,11.115554667022044,2
2021-12-09,I25.1,3,59.666666666666664,9.877021593352703,4
2021-12-13,I25.1,2,49.0,0.0,3
2021-12-14,I25.1,2,53.5,2.5,2
2021-12-15,I25.1,3,63.0,3.559026084010437,2
2021-12-16,I25.1,3,49.333333333333336,7.93025150224688,5
2021-12-17,I25.1,2,73.5,1.5,7
2021-12-19,I25.1,2,62.5,6.5,2
2021-12-20,I25.1,1,46.0,0.0,7
2021-12-21,I25.1,3,57.666666666666664,4.4969125210773475,2
2021-12-22,I25.1,1,45.0,0.0,5
2021-12-23,I25.1,2,54.5,7.5,5
2021-12-24,I25.1,1,51.0,0.0,2
2021-12-27,I25.1,2,56.5,13.5,5
2021-12-28,I25.1,2,50.0,2.0,4
2021-12-29,I25.1,2,74.0,3.0,5
2021-12-30,I25.1,3,73.0,15.556349186104045,4
2022-01-02,I25.1,2,64.5,7.5,3
2022-01-03,I25.1,1,55.0,0.0,2
2022-01-04,I25.1,5,53.8,7.138627319029898,1
2022-01-05,I25.1,1,37.0,0.0,7
2022-01-06,I25.1,3,62.333333333333336,6.128258770283412,4
2022-01-07,I25.1,1,44.0,0.0,7
2022-01-09,I25.1,3,57.0,16.06237840420901,4
2022-01-10,I25.1,3,57.333333333333336,5.185449728701348,2
2022-01-12,I25.1,1,54.0,0.0,7
2022-01-13,I25.1,2,59.0,8.0,5
2022-01-14,I25.1,5,56.8,12.967652061957862,3
2022-01-16,I25.1,2,58.0,11.0,3
2022-01-17,I25.1,3,48.666666666666664,6.128258770283412,3
2022-01-18,I25.1,1,50.0,0.0,7
2022-01-19,I25.1,1,55.0,0.0,7
2022-01-20,I25.1,3,62.666666666666664,2.6246692913372702,4
2022-01-21,I25.1,2,58.0,3.0,4
2022-01-23,I25.1,2,50.5,12.5,4
2022-01-24,I25.1,3,53.333333333333336,10.402991022884823,5
2022-01-25,I25.1,4,51.75,7.595228765481656,2
2022-01-26,I25.1,1,59.0,0.0,5
2022-01-27,I25.1,2,39.0,1.0,7
2022-01-28,I25.1,1,43.0,0.0,7
2022-01-29,I25.1,1,53.0,0.0,3
2022-02-01,I25.1,1,72.0,0.0,5
2022-02-03,I25.1,1,54.0,0.0,5
2022-02-04,I25.1,2,55.5,2.5,4
2022-02-05,I25.1,1,57.0,0.0,4
2022-02-07,I25.1,3,51.333333333333336,3.091206165165235,4
2022-02-08,I25.1,3,51.0,4.242640687119285,2
2022-02-10,I25.1,4,66.25,8.287792227125388,2
2022-02-11,I25.1,2,67.5,0.5,5
2022-02-12,I25.1,1,74.0,0.0,5
2022-02-13,I25.1,1,71.0,0.0,5
2022-02-14,I25.1,3,54.333333333333336,11.897712198383164,5
2022-02-15,I25.1,2,38.5,0.5,4
2022-02-17,I25.1,2,61.5,8.5,4
2022-02-20,I25.1,1,57.0,0.0,5
2022-02-21,I25.1,1,40.0,0.0,7
2022-02-22,I25.1,4,54.25,7.790218225441442,2
2022-02-23,I25.1,2,50.0,1.0,3
2022-02-24,I25.1,2,44.0,3.0,5
2022-02-28,I25.1,1,47.0,0.0,3
2022-03-01,I25.1,1,43.0,0.0,7
2022-03-02,I25.1,2,42.5,2.5,7
2022-03-03,I25.1,2,65.5,0.5,5
2022-03-04,I25.1,1,48.0,0.0,5
2022-03-10,I25.1,6,59.166666666666664,13.582055154586223,4
2022-03-11,I25.1,3,65.33333333333333,4.9216076867444665,2
2022-03-15,I25.1,2,52.5,2.5,7
2022-03-16,I25.1,3,52.0,10.03327796219494,3
2022-03-17,I25.1,4,51.5,4.716990566028302,4
2022-03-18,I25.1,2,46.0,3.0,7
2022-03-21,I25.1,3,61.666666666666664,5.90668171555645,4
2022-03-22,I25.1,2,58.5,4.5,7
2022-03-23,I25.1,1,74.0,0.0,2
2022-03-25,I25.1,1,69.0,0.0,7
2022-03-27,I25.1,1,58.0,0.0,7
2022-03-28,I25.1,1,76.0,0.0,3
2022-03-29,I25.1,3,46.333333333333336,1.699673171197595,4
2022-03-30,I25.1,3,50.0,4.08248290463863,7
2022-03-31,I25.1,1,56.0,0.0,3
2022-04-02,I25.1,1,61.0,0.0,7
2022-04-04,I25.1,3,46.333333333333336,12.283683848458853,3
2022-04-05,I25.1,3,53.666666666666664,17.21110752456745,4
2022-04-06,I25.1,2,60.5,3.5,2
2022-04-07,I25.1,1,75.0,0.0,4
2022-04-08,I25.1,2,53.0,13.0,4
2022-04-09,I25.1,1,59.0,0.0,2
2022-04-10,I25.1,1,59.0,0.0,2
2022-04-11,I25.1,4,48.5,10.23474474522936,4
2022-04-12,I25.1,1,49.0,0.0,7
2022-04-13,I25.1,2,54.0,3.0,4
2022-04-14,I25.1,1,50.0,0.0,7
2022-04-16,I25.1,1,50.0,0.0,5
2022-04-17,I25.1,1,38.0,0.0,7
2022-04-18,I25.1,2,57.0,4.0,5
2022-04-19,I25.1,3,49.333333333333336,9.533566430716727,3
2022-04-20,I25.1,1,50.0,0.0,7
2022-04-21,I25.1,4,55.25,17.483921184905864,5
2022-04-22,I25.1,2,60.5,4.5,7
2022-04-24,I25.1,2,62.0,7.0,7
2022-04-25,I25.1,3,49.666666666666664,2.494438257849294,7
2022-04-26,I25.1,4,54.0,8.972179222463181,3
2022-04-27,I25.1,2,56.5,6.5,4
2022-04-28,I25.1,3,51.666666666666664,11.440668201153676,5
2022-04-29,I25.1,1,63.0,0.0,4
2022-04-30,I25.1,1,45.0,0.0,5
2022-05-09,I25.1,2,52.5,8.5,3
2022-05-10,I25.1,3,63.333333333333336,7.3181661333667165,3
2022-05-11,I25.1,2,58.5,5.5,2
2022-05-12,I25.1,2,50.5,4.5,5
2022-05-13,I25.1,1,52.0,0.0,2
2022-05-15,I25.1,1,44.0,0.0,7
2022-05-17,I25.1,2,51.5,1.5,2
2022-05-18,I25.1,1,41.0,0.0,5
2022-05-19,I25.1,6,59.0,9.345230512584124,4
2022-05-22,I25.1,2,49.5,0.5,4
2022-05-23,I25.1,4,62.0,4.636809247747852,4
2022-05-24,I25.1,2,47.0,4.0,7
2022-05-27,I25.1,2,73.0,5.0,5
2022-05-30,I25.1,1,76.0,0.0,2
2022-05-31,I25.1,4,51.5,12.298373876248844,4
2022-06-01,I25.1,1,61.0,0.0,2
2022-06-02,I25.1,1,38.0,0.0,7
2022-06-06,I25.1,4,56.25,4.322904116447646,4
2022-06-07,I25.1,8,57.5,8.108637370113428,4
2022-06-09,I25.1,1,46.0,0.0,5
2022-06-13,I25.1,2,59.0,6.0,4
2022-06-14,I25.1,2,58.5,4.5,4
2022-06-15,I25.1,1,60.0,0.0,7
2022-06-16,I25.1,4,50.75,11.299889379989523,2
2022-06-19,I25.1,1,56.0,0.0,5
2022-06-20,I25.1,1,40.0,0.0,4
2022-06-23,I25.1,9,60.44444444444444,12.570787221094179,4
2022-06-24,I25.1,1,36.0,0.0,2
2022-06-26,I25.1,1,72.0,0.0,3
2022-06-27,I25.1,1,67.0,0.0,1
2022-06-28,I25.1,2,72.0,5.0,3
2022-06-29,I25.1,4,45.25,8.287792227125388,3
2022-06-30,I25.1,6,67.16666666666667,7.8616509433805035,4
2022-07-01,I25.1,1,55.0,0.0,7
2022-07-04,I25.1,2,49.5,9.5,5
2022-07-05,I25.1,3,65.66666666666667,6.944222218666553,4
2022-07-06,I25.1,2,48.5,6.5,5
2022-07-07,I25.1,1,68.0,0.0,7
2022-07-08,I25.1,1,50.0,0.0,7
2022-07-10,I25.1,1,70.0,0.0,2
2022-07-11,I25.1,4,70.5,3.2015621187164243,4
2022-07-12,I25.1,3,63.0,7.2571803523590805,4
2022-07-13,I25.1,2,50.5,1.5,4
2022-07-14,I25.1,2,66.0,0.0,7
2022-07-19,I25.1,1,53.0,0.0,5
2022-07-21,I25.1,2,53.0,4.0,7
2022-07-22,I25.1,1,68.0,0.0,7
2022-07-25,I25.1,1,64.0,0.0,5
2022-07-27,I25.1,5,46.6,11.672189169131899,4
2022-07-31,I25.1,2,68.5,9.5,4
2022-08-01,I25.1,3,57.333333333333336,8.498365855987975,4
2022-08-02,I25.1,5,58.4,10.11137972781163,4
2022-08-03,I25.1,4,59.0,11.20267825120404,3
2022-08-04,I25.1,5,53.6,13.54400236266961,2
2022-08-05,I25.1,1,49.0,0.0,7
2022-08-06,I25.1,3,60.0,3.559026084010437,4
2022-08-07,I25.1,1,41.0,0.0,7
2022-08-08,I25.1,3,59.333333333333336,5.436502143433364,3
2022-08-09,I25.1,1,56.0,0.0,5
2022-08-10,I25.1,4,64.5,7.632168761236874,3
2022-08-11,I25.1,3,54.333333333333336,3.299831645537222,4
2022-08-16,I25.1,1,79.0,0.0,5
2022-08-17,I25.1,1,65.0,0.0,4
2022-08-18,I25.1,5,59.0,7.293833011524188,5
2022-08-19,I25.1,2,58.5,9.5,5
2022-08-21,I25.1,2,52.5,4.5,4
2022-08-22,I25.1,4,64.0,5.873670062235365,2
2022-08-23,I25.1,4,64.0,6.164414002968976,4
2022-08-24,I25.1,1,55.0,0.0,5
2022-08-25,I25.1,1,64.0,0.0,2
2022-08-26,I25.1,3,50.333333333333336,4.642796092394707,3
2022-08-29,I25.1,2,61.0,4.0,5
2022-08-30,I25.1,7,61.142857142857146,11.70382808472231,2
2022-08-31,I25.1,3,57.0,2.943920288775949,4
2022-09-01,I25.1,2,46.0,4.0,3
2022-09-02,I25.1,2,45.0,1.0,5
2022-09-04,I25.1,1,41.0,0.0,7
2022-09-05,I25.1,4,62.5,2.958039891549808,4
2022-09-06,I25.1,2,55.5,10.5,7
2022-09-08,I25.1,1,63.0,0.0,7
2022-09-09,I25.1,2,53.5,13.5,7
2022-09-11,I25.1,3,58.666666666666664,6.236095644623236,4
2022-09-12,I25.1,4,51.5,5.766281297335398,4
2022-09-13,I25.1,5,47.6,11.637869220780924,4
2022-09-14,I25.1,3,56.0,7.874007874011811,4
2022-09-15,I25.1,5,50.8,7.782030583337488,5
2022-09-16,I25.1,1,67.0,0.0,7
2022-09-19,I25.1,3,56.666666666666664,8.806563209081938,4
2022-09-20,I25.1,3,51.333333333333336,0.4714045207910317,4
2022-09-22,I25.1,8,54.125,12.936745147060755,4
2022-09-23,I25.1,4,54.5,18.062391868188442,4
2022-09-26,I25.1,3,54.0,11.51810169544733,3
2022-09-27,I25.1,3,53.666666666666664,11.67142760000773,4
2022-09-28,I25.1,3,47.666666666666664,1.699673171197595,3
2022-09-29,I25.1,2,49.0,4.0,5
2022-10-03,I25.1,2,48.5,14.5,7
2022-10-05,I25.1,1,49.0,0.0,7
2022-10-06,I25.1,1,50.0,0.0,7
2022-10-09,I25.1,2,49.5,1.5,2
2022-10-10,I25.1,5,62.6,11.586198686368192,4
2022-10-11,I25.1,3,47.0,3.7416573867739413,3
2022-10-12,I25.1,3,55.0,20.54263858417414,5
2022-10-13,I25.1,2,49.0,4.0,3
2022-10-14,I25.1,2,67.5,4.5,2
2022-10-16,I25.1,2,41.5,3.5,5
2022-10-17,I25.1,5,54.2,10.870142593360953,5
2022-10-18,I25.1,3,45.666666666666664,8.576453553512405,7
2022-10-19,I25.1,2,62.0,12.0,2
2022-10-20,I25.1,3,49.666666666666664,3.6817870057290873,2
2022-10-21,I25.1,1,80.0,0.0,5
2022-10-23,I25.1,1,41.0,0.0,7
2022-10-24,I25.1,3,57.0,9.41629792788369,4
2022-10-25,I25.1,6,47.333333333333336,12.43203746598101,2
2022-10-26,I25.1,1,45.0,0.0,5
2022-10-27,I25.1,3,56.666666666666664,15.797327481430381,4
2022-10-28,I25.1,2,56.5,13.5,5
2022-10-30,I25.1,1,57.0,0.0,2
2022-10-31,I25.1,1,76.0,0.0,3
2022-11-01,I25.1,3,56.0,7.3484692283495345,7
2022-11-02,I25.1,2,52.0,3.0,3
2022-11-03,I25.1,4,55.25,12.794041581923986,4
2022-11-04,I25.1,1,42.0,0.0,7
2022-11-07,I25.1,2,60.0,6.0,3
2022-11-08,I25.1,4,50.0,10.246950765959598,4
2022-11-09,I25.1,1,61.0,0.0,7
2022-11-14,I25.1,2,57.5,17.5,7
2022-11-15,I25.1,4,53.25,12.987975207860538,5
2022-11-16,I25.1,1,59.0,0.0,7
2022-11-17,I25.1,6,57.0,9.574271077563381,4
2022-11-18,I25.1,2,44.0,3.0,4
2022-11-19,I25.1,1,88.0,0.0,4
2022-11-20,I25.1,1,62.0,0.0,3
2022-11-22,I25.1,3,52.666666666666664,3.8586123009300755,2
2022-11-23,I25.1,1,45.0,0.0,5
2022-11-24,I25.1,2,59.0,2.0,2
2022-11-28,I25.1,1,52.0,0.0,3
2022-11-29,I25.1,3,49.666666666666664,3.8586123009300755,7
2022-11-30,I25.1,3,67.33333333333333,11.14550233153366,4
2022-12-01,I25.1,4,59.0,5.612486080160912,2
2022-12-02,I25.1,2,40.5,1.5,5
2022-12-04,I25.1,2,48.0,5.0,7
2022-12-06,I25.1,3,49.333333333333336,5.436502143433364,3
2022-12-07,I25.1,1,64.0,0.0,7
2022-12-08,I25.1,1,68.0,0.0,2
2022-12-09,I25.1,2,57.0,4.0,7
2022-12-11,I25.1,1,52.0,0.0,5
2022-12-12,I25.1,2,47.0,5.0,4
2022-12-14,I25.1,4,54.25,12.376893794486563,5
2022-12-15,I25.1,4,49.0,6.892024376045111,4
2022-12-19,I25.1,4,47.5,3.2015621187164243,3
2022-12-20,I25.1,1,50.0,0.0,7
2022-12-22,I25.1,2,49.0,0.0,3
2022-12-27,I25.1,3,51.333333333333336,4.784233364802441,5
2022-12-28,I25.1,5,46.2,3.9698866482558417,5
2022-12-29,I25.1,5,50.6,4.586937976471886,4
2022-12-30,I25.1,2,53.0,8.0,2
2023-01-01,I25.1,1,69.0,0.0,7
2023-01-02,I25.1,4,61.0,3.082207001484488,3
2023-01-04,I25.1,2,56.0,3.0,4
2023-01-05,I25.1,3,52.333333333333336,2.0548046676563256,4
2023-01-06,I25.1,1,48.0,0.0,7
2023-01-08,I25.1,1,50.0,0.0,7
2023-01-09,I25.1,1,35.0,0.0,7
2023-01-10,I25.1,4,64.0,6.59545297913646,3
2023-01-11,I25.1,1,72.0,0.0,4
2023-01-12,I25.1,5,47.4,11.128342194594843,3
2023-01-13,I25.1,3,56.333333333333336,5.2493385826745405,4
2023-01-15,I25.1,2,54.0,6.0,3
2023-01-16,I25.1,1,59.0,0.0,5
2023-01-17,I25.1,5,44.2,7.959899496852959,5
2023-01-18,I25.1,5,48.8,13.362634470792052,4
2023-01-19,I25.1,3,49.666666666666664,15.755069730795297,4
2023-01-21,I25.1,2,64.0,3.0,3
2023-01-23,I25.1,1,83.0,0.0,2
2023-01-24,I25.1,3,55.0,13.490737563232042,3
2023-01-25,I25.1,1,45.0,0.0,5
2023-01-26,I25.1,2,53.5,0.5,4
2023-01-27,I25.1,2,62.5,8.5,4
2023-01-29,I25.1,2,55.5,5.5,7
2023-01-30,I25.1,3,62.0,12.027745701779143,2
2023-01-31,I25.1,3,48.333333333333336,1.247219128924647,4
2023-02-01,I25.1,3,57.333333333333336,4.027681991198191,4
2023-02-05,I25.1,2,52.0,1.0,2
2023-02-06,I25.1,3,53.333333333333336,9.46337971105226,5
2023-02-07,I25.1,5,64.0,6.782329983125268,4
2023-02-08,I25.1,6,49.166666666666664,10.853826770109958,2
2023-02-09,I25.1,4,56.25,8.584142356694699,5
2023-02-10,I25.1,1,56.0,0.0,3
2023-02-11,I25.1,2,56.0,3.0,5
2023-02-12,I25.1,1,75.0,0.0,3
2023-02-13,I25.1,3,63.0,12.083045973594572,4
2023-02-14,I25.1,7,50.0,6.948792289723034,4
2023-02-15,I25.1,2,53.5,0.5,5
2023-02-16,I25.1,2,49.0,0.0,7
2023-02-20,I25.1,5,66.4,4.882622246293481,4
2023-02-21,I25.1,8,52.125,8.099961419661208,3
2023-02-22,I25.1,6,48.333333333333336,8.117197107923948,4
2023-02-23,I25.1,6,53.166666666666664,8.629728977333079,4
2023-02-24,I25.1,2,54.5,0.5,5
2023-02-25,I25.1,1,28.0,0.0,1
2023-02-27,I25.1,2,54.0,17.0,5
2023-02-28,I25.1,4,51.0,4.743416490252569,4
2023-03-01,I25.1,5,55.8,6.04648658313239,3
2023-03-02,I25.1,11,52.27272727272727,9.81734003125369,4
2023-03-03,I25.1,2,62.5,8.5,5
2023-03-05,I25.1,1,37.0,0.0,5
2023-03-06,I25.1,2,56.0,0.0,2
2023-03-07,I25.1,1,47.0,0.0,3
2023-03-08,I25.1,1,74.0,0.0,5
2023-03-09,I25.1,5,55.0,3.521363372331802,4
2023-03-10,I25.1,1,45.0,0.0,4
2023-03-11,I25.1,1,73.0,0.0,3
2023-03-12,I25.1,1,49.0,0.0,7
2023-03-13,I25.1,2,64.5,0.5,4
2023-03-14,I25.1,4,50.0,4.847679857416329,4
2023-03-15,I25.1,2,69.5,16.5,3
